"","user_lat","user_long","freq"
"1969",42.97839,-78.79976,1
"1970",42.988483,-71.462111,1
"1971",42.98984,11.86725,1
"1972",43,-2.75,1
"1973",43,12.5,1
"1974",43,25,11
"1975",43.00035,-75.4999,11
"1976",43.011264,-87.958409,2
"1977",43.022155,-88.204676,1
"1978",43.032537,-76.009953,2
"1979",43.06451,141.3466,2
"1980",43.077847,-75.383226,1
"1981",43.11396,-76.39605,3
"1982",43.116477,-93.270559,1
"1983",43.13867,-79.03893,1
"1984",43.16537,13.72424,2
"1985",43.22645,-75.466922,1
"1986",43.234623,-77.657664,1
"1987",43.25654,76.92848,3
"1988",43.26271,-2.92528,1
"1989",43.276447,-76.147306,1
"1990",43.276641,-70.599502,1
"1991",43.280191,-78.210376,11
"1992",43.286024,-77.684264,1
"1993",43.29568,-5.68416,1
"1994",43.29695,5.38107,1
"1995",43.3504,-84.5603,8
"1996",43.35826,-110.91743,2
"1997",43.36662,-5.86112,2
"1998",43.37135,-8.396,1
"1999",43.4,12.1038,2
"2000",43.41136,-106.28002,2
"2001",43.41667,11,2
"2002",43.41686,-65.61552,1
"2003",43.42537,-80.5112,1
"2004",43.46658,-112.03414,1
"2005",43.5,1.33333,1
"2006",43.50891,16.43915,1
"2007",43.5283,5.44973,1
"2008",43.53573,-5.66152,6
"2009",43.5501,-80.24967,1
"2010",43.5631,3.952,1
"2011",43.579067,-116.421656,1
"2012",43.59917,39.72569,1
"2013",43.60019,-79.50527,1
"2014",43.60426,1.44367,1
"2015",43.605395,-83.019578,1
"2016",43.61092,3.87723,2
"2017",43.6135,-116.203451,1
"2018",43.64372,-79.47716,1
"2019",43.66031,-1.30799,1
"2020",43.66667,3.16667,1
"2021",43.66702,-71.4998,1
"2022",43.70011,-79.4163,26
"2023",43.80103,-73.08427,1
"2024",43.84864,18.35644,1
"2025",43.90012,-78.84957,1
"2026",43.90251,-85.712,1
"2027",43.91172,-69.9405,1
"2028",43.94155,-122.87655,2
"2029",44.00013,-120.50139,7
"2030",44.00034,-72.74983,4
"2031",44.010702,-97.595227,3
"2032",44.076755,-91.460168,1
"2033",44.11249,-103.06823,1
"2034",44.11761,-85.484299,1
"2035",44.18333,28.65,1
"2036",44.20012,-78.99957,1
"2037",44.20104,-88.329484,1
"2038",44.23341,-68.31946,26
"2039",44.25,17.83333,1
"2040",44.25029,-85.50033,20
"2041",44.30278,17.3025,2
"2042",44.32354,0.33935,1
"2043",44.33339,-80.74972,2
"2044",44.392496,-89.818139,6
"2045",44.43225,26.10626,2
"2046",44.455784,-67.879611,2
"2047",44.476622,-73.209998,1
"2048",44.480778,-88.016063,1
"2049",44.4841,-110.87382,21
"2050",44.49381,11.33875,1
"2051",44.5,8.83333,1
"2052",44.5002,-114.25118,5
"2053",44.50026,-100.25069,2
"2054",44.50395,-70.21617,2
"2055",44.507856,-67.859167,1
"2056",44.5082,-122.889622,1
"2057",44.538526,-67.883074,1
"2058",44.5609,-70.54534,1
"2059",44.6074,-69.3977,2
"2060",44.64533,-63.57239,1
"2061",44.72178,-123.92011,1
"2062",44.739462,-93.193842,1
"2063",44.75,11,2
"2064",44.791083,-68.440164,1
"2065",44.80266,10.32898,1
"2066",44.80401,20.46513,2
"2067",44.81892,20.45998,2
"2068",44.84044,-0.5805,9
"2069",44.874984,-93.152093,1
"2070",44.916963,-93.481749,1
"2071",44.94878,-123.003655,1
"2072",44.97997,-93.26384,1
"2073",44.984577,-93.269097,6
"2074",45.00015,-62.99865,2
"2075",45.01706,-93.09961,1
"2076",45.05,7.66667,3
"2077",45.0668,-75.44933,1
"2078",45.07049,7.68682,1
"2079",45.07998,11.79301,1
"2080",45.13333,7.36667,2
"2081",45.138926,-93.36093,1
"2082",45.16667,15.5,4
"2083",45.18446,9.16145,1
"2084",45.1953,-76.1496,19
"2085",45.203109,-69.228847,1
"2086",45.26103,7.13495,1
"2087",45.2933,-96.463282,1
"2088",45.358419,-92.853006,1
"2089",45.38338,-73.09915,1
"2090",45.408374,-122.691388,1
"2091",45.41117,-75.69812,4
"2092",45.41519,11.88181,1
"2093",45.45,28.05,2
"2094",45.458397,-122.977963,2
"2095",45.46427,9.18951,11
"2096",45.5,1.83333,1
"2097",45.5,6.41667,1
"2098",45.50032,-69.24977,6
"2099",45.507856,-122.690794,14
"2100",45.50884,-73.58781,10
"2101",45.52478,10.22727,1
"2102",45.55729,11.5409,1
"2103",45.56995,-73.692,2
"2104",45.58248,9.27485,1
"2105",45.60008,-71.13235,1
"2106",45.654829,-94.073533,1
"2107",45.65771,-122.62033,1
"2108",45.66667,11.45,2
"2109",45.66667,12.245,1
"2110",45.678996,-122.720499,1
"2111",45.68344,-62.71534,1
"2112",45.74846,4.84671,5
"2113",45.80998,9.08744,1
"2114",45.81444,15.97798,1
"2115",45.83333,12.21667,2
"2116",45.8475,12.35472,1
"2117",45.92859,24.92867,1
"2118",45.96028,14.52889,2
"2119",46,2,39
"2120",46,15,1
"2121",46,25,2
"2122",46.01008,8.96004,1
"2123",46.07798,-112.54447,5
"2124",46.105446,-111.168365,1
"2125",46.11594,-64.80186,1
"2126",46.12352,2.76355,1
"2127",46.181872,-123.057597,1
"2128",46.20222,6.14569,1
"2129",46.2052,7.3108,2
"2130",46.23229,-74.55314,1
"2131",46.23341,-62.96538,1
"2132",46.2454,-119.19617,1
"2133",46.25,15.16667,2
"2134",46.25024,-94.25055,6
"2135",46.25355,-110.56548,2
"2136",46.273,9.16957,1
"2137",46.31836,-72.56632,1
"2138",46.36667,24.41667,3
"2139",46.3667,18.05,3
"2140",46.47747,30.73262,1
"2141",46.49272,11.33358,1
"2142",46.5001,-65.99878,2
"2143",46.516,6.63282,1
"2144",46.53918,-102.86822,1
"2145",46.54746,-93.67691,1
"2146",46.58333,0.33333,1
"2147",46.60824,-94.310592,1
"2148",46.609,13.85136,1
"2149",46.61667,0.48333,1
"2150",46.620029,-92.555109,1
"2151",46.63333,5.21667,1
"2152",46.66667,-1.33333,1
"2153",46.73336,-72.4324,1
"2154",46.7525,28.03722,1
"2155",46.8,18.9333,3
"2156",46.81228,-71.21454,6
"2157",46.86163,-92.612251,1
"2158",46.87719,-96.7898,1
"2159",46.927094,-96.834703,3
"2160",46.9333,20.8333,2
"2161",46.9656,8.5735,1
"2162",46.984767,-122.869079,2
"2163",47,20,2
"2164",47,29,1
"2165",47.00016,8.01427,3
"2166",47.00025,-109.75102,2
"2167",47.0139,15.92231,2
"2168",47.03282,-122.28504,1
"2169",47.06247,-109.42824,1
"2170",47.0977,-88.41318,5
"2171",47.16128,8.91103,1
"2172",47.16667,27.6,2
"2173",47.21725,-1.55336,4
"2174",47.25,17.15,1
"2175",47.27482,-122.76375,4
"2176",47.33333,8.16667,1
"2177",47.33333,13.33333,8
"2178",47.36667,8.55,3
"2179",47.389,8.0487,3
"2180",47.3917,-121.5708,1
"2181",47.40256,17.01959,1
"2182",47.4236,9.3622,1
"2183",47.42594,-111.292383,1
"2184",47.5,1.75,1
"2185",47.50012,-120.50147,7
"2186",47.53333,21.63333,1
"2187",47.551176,-98.804606,1
"2188",47.55162,-54.86155,1
"2189",47.589298,-122.384975,1
"2190",47.60621,-122.332071,20
"2191",47.60621,-122.33207,12
"2192",47.615471,-122.207221,1
"2193",47.62561,2.73267,2
"2194",47.65937,9.05736,1
"2195",47.65966,-117.42908,1
"2196",47.66264,-117.435997,2
"2197",47.6667,19.6833,4
"2198",47.678756,-122.121034,1
"2199",47.7167,19.0833,4
"2200",47.7167,19.1,1
"2201",47.719292,-116.96746,1
"2202",47.737279,-114.230256,1
"2203",47.75,7.33333,3
"2204",47.75,19.5,24
"2205",47.79941,13.04399,1
"2206",47.7999,-54.01483,1
"2207",47.80174,16.6721,1
"2208",47.82093,-122.315131,1
"2209",47.83057,19.96781,1
"2210",47.90289,1.90389,1
"2211",47.90966,33.38044,1
"2212",47.93237,-119.03808,1
"2213",47.97898,-122.20208,1
"2214",47.99569,0.19164,2
"2215",48,-3,1
"2216",48,0.2,2
"2217",48,7.33333,1
"2218",48,68,1
"2219",48,128,1
"2220",48.06667,16.25,1
"2221",48.084625,-101.419006,1
"2222",48.13743,11.57549,2
"2223",48.14816,17.10674,2
"2224",48.16667,14.3,1
"2225",48.17399,-122.52821,1
"2226",48.20849,16.37208,6
"2227",48.26667,13.8,1
"2228",48.28896,17.56472,1
"2229",48.32806,-103.15151,1
"2230",48.35,19.4166667,1
"2231",48.37062,7.5937,1
"2232",48.41095,-0.81267,1
"2233",48.41675,-71.06573,1
"2234",48.43294,-123.3693,1
"2235",48.48272,135.08379,2
"2236",48.5,2.5,2
"2237",48.5,7.5,1
"2238",48.5711,-97.17785,1
"2239",48.63323,-93.83363,1
"2240",48.68439,6.18496,1
"2241",48.69096,9.14062,5
"2242",48.73333,7.05,1
"2243",48.75955,-122.48822,1
"2244",48.76508,11.42372,1
"2245",48.78232,9.17702,1
"2246",48.78333,1.86667,1
"2247",48.85341,2.3488,47
"2248",48.87555,-65.4071,1
"2249",48.9,2.08333,1
"2250",48.91667,2.5,2
"2251",49,11.5,2
"2252",49,32,9
"2253",49.16638,-121.95257,1
"2254",49.18912,9.22528,1
"2255",49.19522,16.60796,2
"2256",49.20666,-1.04799,6
"2257",49.21667,-2.11667,2
"2258",49.24966,-123.11934,16
"2259",49.25,-123.133333,1
"2260",49.25014,-84.49983,11
"2261",49.31636,-123.06934,1
"2262",49.41794,2.82606,1
"2263",49.44313,1.09932,1
"2264",49.58333,-2.33333,1
"2265",49.6,6.13333,1
"2266",49.61744,0.75814,1
"2267",49.68866,21.77058,2
"2268",49.75,6.16667,4
"2269",49.75,15,6
"2270",49.75,20.5,1
"2271",49.8,5.9,1
"2272",49.83465,18.28204,1
"2273",49.8844,-97.14704,3
"2274",50,3.5,1
"2275",50.04132,21.99901,3
"2276",50.04606,1.42079,1
"2277",50.06143,19.93658,1
"2278",50.08804,14.42076,4
"2279",50.11035,8.67185,1
"2280",50.20417,-4.79167,1
"2281",50.21667,8.98333,1
"2282",50.25,19,2
"2283",50.25842,19.02754,1
"2284",50.304,1.64448,7
"2285",50.323,4.38844,2
"2286",50.33333,3.66667,4
"2287",50.3712779,-4.1424595,1
"2288",50.45,13.6167,2
"2289",50.45466,30.5238,4
"2290",50.4669,4.86746,1
"2291",50.5,18,3
"2292",50.58333,3.06667,1
"2293",50.63297,3.05858,6
"2294",50.63373,5.56749,2
"2295",50.6868972,-2.1098377,1
"2296",50.69075,16.623,1
"2297",50.69421,3.17456,1
"2298",50.69836,17.38449,3
"2299",50.720157,-1.8747048,2
"2300",50.7257539,-3.5300602,1
"2301",50.75,-3.75,3
"2302",50.75,-2.33333,2
"2303",50.77141,0.10268,1
"2304",50.8065249,-1.0744016,2
"2305",50.81448,-0.37126,1
"2306",50.8288134,-0.1473061,2
"2307",50.8333,4,1
"2308",50.83333,4,13
"2309",50.85045,4.34878,3
"2310",50.88051,34.71408,1
"2311",50.8936478,-1.4532336,1
"2312",50.9035305,-1.4041996,1
"2313",50.91667,0.33333,1
"2314",50.93333,6.95,3
"2315",50.94083,5.79722,1
"2316",50.9757,3.19736,1
"2317",50.9784363,-3.2275154,1
"2318",51,9,1
"2319",51,13.25,1
"2320",51,16.5,1
"2321",51.0150449,-3.1029619,1
"2322",51.0386103,-2.2769152,1
"2323",51.04408,5.62586,3
"2324",51.05011,-114.08529,12
"2325",51.06513,-1.3187,1
"2326",51.06513,5.08856,1
"2327",51.083333,-3,2
"2328",51.1,11.05,1
"2329",51.21581,-0.5658,1
"2330",51.21989,4.40346,1
"2331",51.2216,6.7898,1
"2332",51.22492,6.77425,1
"2333",51.23142,-1.66324,1
"2334",51.2316107,-0.3756192,1
"2335",51.232113,-0.3247823,2
"2336",51.2455894,1.1252825,1
"2337",51.2474823,0.7105077,2
"2338",51.25,-1.916667,1
"2339",51.25,22.56667,3
"2340",51.32997,-0.4113,1
"2341",51.3305,-0.27011,1
"2342",51.3344829,1.4227153,1
"2343",51.33962,12.37129,2
"2344",51.3397366,0.7342319,1
"2345",51.34128,0.73282,1
"2346",51.37664,-0.10574,1
"2347",51.38132,1.38617,1
"2348",51.4,-0.5,2
"2349",51.41363,-0.75054,1
"2350",51.433,-1.075,2
"2351",51.4375851,-0.3160502,1
"2352",51.43838,-2.60007,1
"2353",51.45,1,3
"2354",51.45523,-2.59665,6
"2355",51.4580216,-0.9673727,3
"2356",51.4586774,-0.3032096,1
"2357",51.46291,0.13943,1
"2358",51.48,-3.18,4
"2359",51.4806592,-0.1968119,1
"2360",51.483,11.972,2
"2361",51.4841856,0.0048337,1
"2362",51.5,-1.25,1
"2363",51.5,10.5,24
"2364",51.5072648,-0.1278328,183
"2365",51.5080347,-0.1096808,1
"2366",51.50807,-0.09651,1
"2367",51.50853,-0.12574,7
"2368",51.5163166,-0.1548994,1
"2369",51.52322,-0.15778,2
"2370",51.5344951,-0.1051635,1
"2371",51.53544,-0.08841,1
"2372",51.5392776,-0.1432419,1
"2373",51.54056,46.00861,1
"2374",51.544795,0.63063,1
"2375",51.56447,-1.77112,1
"2376",51.56583,4.725,1
"2377",51.5897103,-0.0715296,1
"2378",51.59584,18.73023,3
"2379",51.627422,-0.7484153,1
"2380",51.6414188,-1.8579414,1
"2381",51.67204,39.1843,1
"2382",51.75,-0.75,1
"2383",51.75,-0.33333,1
"2384",51.75,19.5,1
"2385",51.75222,-1.25596,2
"2386",51.76109,18.09102,1
"2387",51.7691305,0.0932203,1
"2388",51.7816441,0.3665169,9
"2389",51.79588,-0.07854,1
"2390",51.79694,-2.0747,1
"2391",51.80652,68.35996,1
"2392",51.81665,-0.81458,1
"2393",51.83333,-0.25,3
"2394",51.89797,-8.47061,4
"2395",51.89973,-125.8531,1
"2396",51.9035099,-0.2013368,1
"2397",51.9225,4.47917,2
"2398",51.93548,15.50643,1
"2399",51.96236,7.62571,1
"2400",52,5.83333,1
"2401",52,10,1
"2402",52,20,110
"2403",52.0429797,-0.7589607,2
"2404",52.082,20.00781,2
"2405",52.1277704,-0.0813098,2
"2406",52.15077,9.95112,1
"2407",52.16045,-0.70312,58
"2408",52.16667,-9.75,1
"2409",52.16667,-2.16667,1
"2410",52.2033051,0.124862,1
"2411",52.2195,-3.93295,2
"2412",52.22977,21.01178,6
"2413",52.243851,0.4088225,1
"2414",52.24751,15.53355,6
"2415",52.25,15.25,1
"2416",52.25,17,1
"2417",52.25,21,6
"2418",52.26682,-113.802,1
"2419",52.27806,10.90833,1
"2420",52.29778,104.29639,1
"2421",52.3025,4.68889,2
"2422",52.330324,-0.1150244,1
"2423",52.33333,-1.58333,1
"2424",52.33333,0.08333,1
"2425",52.33333,8.75,1
"2426",52.37403,4.88969,1
"2427",52.3808,4.6368,1
"2428",52.38084,4.63683,1
"2429",52.3994233,-0.728004,2
"2430",52.4080477,-1.5113334,2
"2431",52.4130189,-1.7768935,1
"2432",52.4483393,-2.2318518,1
"2433",52.44889,9.74,4
"2434",52.4633048,-1.4813229,1
"2435",52.47306,-8.43056,1
"2436",52.4813678,-1.8980725,13
"2437",52.48142,-1.89983,1
"2438",52.49637,-0.68939,1
"2439",52.5,-6.66667,1
"2440",52.5,-3.5,3
"2441",52.5,-1.96667,2
"2442",52.5,5.75,18
"2443",52.5,13.41667,1
"2444",52.52323,-1.46523,1
"2445",52.5233,13.41377,12
"2446",52.53333,5.66667,1
"2447",52.5843037,-2.0449291,1
"2448",52.62783,1.29834,4
"2449",52.63399,-1.69587,1
"2450",52.66472,-8.62306,1
"2451",52.66667,-1,7
"2452",52.66917,5.11806,1
"2453",52.67659,-2.44926,1
"2454",52.71009,-2.75208,1
"2455",52.73317,-122.45286,1
"2456",52.73679,15.22878,1
"2457",52.75,-1.5,1
"2458",52.76667,20.2,1
"2459",52.7681713,-0.3772072,1
"2460",52.7692871,-1.2233495,1
"2461",52.83333,-2,1
"2462",52.86799,-1.20558,2
"2463",52.9212617,-1.4761491,3
"2464",53,-8,15
"2465",53,28,3
"2466",53.0162014,-2.1812607,1
"2467",53.166667,-2.583333,2
"2468",53.16667,-7.02121,3
"2469",53.16667,-2.58333,3
"2470",53.16667,-1.58333,1
"2471",53.16667,-1,2
"2472",53.16667,-0.25,1
"2473",53.22368,6.56479,1
"2474",53.25,-1.41667,1
"2475",53.2606635,-2.1255158,1
"2476",53.27787,16.47122,1
"2477",53.2789347,-2.9022507,1
"2478",53.2904364,-3.7086755,1
"2479",53.31679,-105.5343,1
"2480",53.33306,-6.24889,3
"2481",53.3418732,-1.2789459,9
"2482",53.36056,83.76361,1
"2483",53.38046,-6.27113,6
"2484",53.3856729,-1.4528791,2
"2485",53.4054719,-2.9805393,9
"2486",53.4077455,-2.1601108,1
"2487",53.41058,-2.97794,1
"2488",53.41861,59.04722,1
"2489",53.42894,14.55302,1
"2490",53.45,-2.23333,1
"2491",53.45,-1.25,1
"2492",53.48095,-2.23743,17
"2493",53.48333,-2.65,1
"2494",53.48333,-2.51667,1
"2495",53.48339,-104.16762,1
"2496",53.5,15.5,3
"2497",53.52327,-1.13691,7
"2498",53.53056,15.80967,3
"2499",53.53333,-7.35,2
"2500",53.55014,-113.46871,1
"2501",53.5672024,-2.8853292,1
"2502",53.57532,10.01534,3
"2503",53.577694,-2.4288874,2
"2504",53.59601,19.56849,1
"2505",53.6,-2.5,2
"2506",53.6884,23.8258,1
"2507",53.706409,-0.8799347,1
"2508",53.72922,20.56641,1
"2509",53.7446,-0.33525,2
"2510",53.76667,-2.71667,2
"2511",53.7900308,-2.2433543,1
"2512",53.79648,-1.54785,1
"2513",53.7974185,-1.5437941,9
"2514",53.8031679,-3.0429265,5
"2515",53.833333,-2.5,2
"2516",53.9,27.56667,4
"2517",53.9593817,-1.0814175,3
"2518",53.99983,-125.0032,4
"2519",54,-2,5
"2520",54,-1.5,1
"2521",54.11667,-3.23333,2
"2522",54.1368788,-1.5213194,1
"2523",54.14306,-9.74028,1
"2524",54.15035,11.75994,2
"2525",54.1522,19.40884,1
"2526",54.19438,16.17222,2
"2527",54.32681,-2.74757,2
"2528",54.32824,48.38657,1
"2529",54.33333,-5.75,6
"2530",54.35,-6.66667,1
"2531",54.35205,18.64637,3
"2532",54.5,-6.5,3
"2533",54.525,-1.189,1
"2534",54.58333,-5.93333,3
"2535",54.583333,-2.833333,1
"2536",54.666667,-1.75,1
"2537",54.68916,25.2798,1
"2538",54.75844,-2.69531,78
"2539",54.7763893,-1.5758691,1
"2540",54.900404,-2.9311426,1
"2541",54.9063791,-1.375053,1
"2542",54.91667,-8,1
"2543",54.91667,-6.91667,1
"2544",54.9540896,-1.6056016,2
"2545",54.97328,-1.61396,7
"2546",54.99244,73.36859,1
"2547",55.00019,-97.00049,3
"2548",55.1717715,-1.686301,1
"2549",55.2423907,-4.856007,1
"2550",55.39594,10.38831,1
"2551",55.4879,28.7856,1
"2552",55.60587,13.00073,1
"2553",55.75,37.5,2
"2554",55.75222,37.61556,1
"2555",55.7554205,-4.6862454,1
"2556",55.78924,-3.99187,1
"2557",55.84944,-133.22778,1
"2558",55.861147,-4.2499891,16
"2559",55.86515,-4.25763,1
"2560",55.86861,37.12222,1
"2561",55.86934,12.55159,1
"2562",55.90137,-4.4057,1
"2563",55.90288,-3.52261,1
"2564",55.9483399,-3.1932723,9
"2565",55.95206,-3.19648,1
"2566",55.9528614,-3.2176124,1
"2567",56,-4,13
"2568",56,10,3
"2569",56,13.2833,1
"2570",56.01839,92.86717,1
"2571",56.0322911,-3.3955455,1
"2572",56.1134536,-3.1646819,1
"2573",56.13655,40.39658,1
"2574",56.2033706,-3.4214864,1
"2575",56.2773,14.534,1
"2576",56.3191126,-3.0125257,1
"2577",56.49903,25.85735,2
"2578",56.7039627,-3.7331576,1
"2579",56.86049,35.87603,1
"2580",57,11,1
"2581",57.05,18.2667,26
"2582",57.14369,-2.09814,3
"2583",57.1701,15.3443,2
"2584",57.24389,60.08389,1
"2585",57.35,15.9333,1
"2586",57.45,25.98333,2
"2587",57.55271,-3.46798,1
"2588",57.70716,11.96679,5
"2589",58.01741,56.28552,1
"2590",58.3,6.91667,2
"2591",58.373561,-134.523946,1
"2592",58.38062,26.72509,1
"2593",58.4384988,-3.0884177,1
"2594",58.7519,43.0203,2
"2595",59,26,2
"2596",59.11851,-2.60954,3
"2597",59.33258,18.0649,6
"2598",59.35056,10.24763,2
"2599",59.43696,24.75353,2
"2600",59.5072,13.3139,2
"2601",59.75799,18.70496,1
"2602",59.8,15.55,2
"2603",59.8585,17.64543,1
"2604",59.89444,30.26417,6
"2605",59.91273,10.74609,3
"2606",60,-95,1
"2607",60,100,13
"2608",60.10867,-113.64258,27
"2609",60.16952,24.93545,1
"2610",60.39299,5.32415,1
"2611",60.41667,-151.25056,2
"2612",60.45148,22.26869,1
"2613",60.5089,14.2246,18
"2614",60.67452,17.14174,1
"2615",61.25,73.41667,6
"2616",61.584292,-149.104787,1
"2617",61.75,27.83333,1
"2618",62,-7,1
"2619",62,10,3
"2620",62,15,9
"2621",62.1833,-6.7333,1
"2622",62.2833,-6.6667,1
"2623",62.52495,15.65904,1
"2624",63,27.5,1
"2625",63.44582,10.90093,19
"2626",63.68336,147.14014,1
"2627",63.85,-21.3667,1
"2628",64,26,1
"2629",64.00028,-150.00028,2
"2630",64.13548,-21.89541,2
"2631",65,-18,15
"2632",65.3,25.61667,1
"2633",69.12806,15.8575,1
"2634",69.65,18.9,3
"2635",70.23952,22.35136,1
"2636",72,-40,1
